,Accident Type,Speed,Simple Injuries,Severe Injuries,Death,Road Lanes,Road Surfuce Description,Driver Licnesee Type,Light,Weather,City,Number of Cars,Driver Age,Driver Sex,Car,Year,Month
23403,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23404,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Quebec City,2.0,,Male,Trailer,2018,6
23405,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Quebec City,2.0,,Male,Truck,2018,6
23406,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Montreal,2.0,,Unkown,Truck,2018,6
23407,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Montreal,2.0,,Male,Truck,2018,6
23408,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Truck,2018,6
23409,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23410,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23411,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23412,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23413,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 6b,day,clear,Toronto,2.0,,Male,Trailer,2018,6
23414,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23415,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23416,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 7,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23417,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23418,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Trailer,2018,6
23419,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23420,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 6a,day,clear,Toronto,2.0,,Male,Truck,2018,6
23421,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23422,Collision,70.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23423,Collision,70.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23424,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23425,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Toronto,2.0,,Male,Truck,2018,6
23426,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23427,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,day,clear,Toronto,3.0,,Male,Vehicle,2018,6
23428,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,3.0,,Male,Vehicle,2018,6
23429,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,3.0,,Male,Vehicle,2018,6
23430,Collision,70.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Ottawa,2.0,,Male,Vehicle,2018,6
23431,Collision,70.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Ottawa,2.0,,Male,Vehicle,2018,6
23432,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 6b,day,clear,Orléans,1.0,,Male,Trailer,2018,6
23433,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Montreal,2.0,,Male,Vehicle,2018,6
23434,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Montreal,2.0,,Male,Vehicle,2018,6
23435,Collision,40.0,0.0,0.0,0.0,One way,dry,Class 3,dark night,clear,Toronto,2.0,,Male,Truck,2018,6
23436,Collision,40.0,0.0,0.0,0.0,One way,dry,Class 3,dark night,clear,Toronto,2.0,,Male,Truck,2018,6
23437,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23438,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23439,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23440,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23441,Collision,40.0,0.0,0.0,0.0,One way,dry,Class 5,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23442,Collision,40.0,0.0,0.0,0.0,One way,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23443,Collision,40.0,3.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Orléans,1.0,,Male,Vehicle,2018,6
23444,Collision,60.0,0.0,1.0,0.0,Two ways,dry,Class 3,day,clear,Niagara Falls,1.0,,Male,Vehicle,2018,6
23445,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Truck,2018,6
23446,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23447,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Ottawa,2.0,,Male,Vehicle,2018,6
23448,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Ottawa,2.0,,Male,Vehicle,2018,6
23449,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 1,day,clear,Montreal,2.0,,Unkown,Trailer,2018,6
23450,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Montreal,2.0,,Male,Vehicle,2018,6
23451,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 1,day,clear,Toronto,2.0,,Unkown,Vehicle,2018,6
23452,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23453,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 6b,day,clear,Quebec City,2.0,,Male,Vehicle,2018,6
23454,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Quebec City,2.0,,Male,Vehicle,2018,6
23455,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,,Male,Vehicle,2018,6
23456,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,,Male,Truck,2018,6
23457,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23458,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Trailer,2018,6
23459,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23460,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23461,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 7,day,clear,Toronto,1.0,,Male,Trailer,2018,6
23462,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Ottawa,2.0,,Male,Vehicle,2018,6
23463,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Ottawa,2.0,,Male,Trailer,2018,6
23464,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23465,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23466,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23467,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23468,Collision,50.0,0.0,0.0,0.0,One way,dry,Class 4,day,clear,Toronto,2.0,,Male,Trailer,2018,6
23469,Collision,50.0,0.0,0.0,0.0,One way,dry,Class 1,day,clear,Toronto,2.0,,Unkown,Vehicle,2018,6
23470,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23471,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 6a,day,clear,Toronto,2.0,,Male,Bus,2018,6
23472,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 7,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23473,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Trailer,2018,6
23474,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 6a,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23475,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23476,Collision,70.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23477,Collision,70.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23478,Collision,40.0,2.0,0.0,0.0,Two ways,dry,Class 1,day,clear,Toronto,3.0,,Unkown,Vehicle,2018,6
23479,Collision,40.0,2.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,3.0,,Male,Vehicle,2018,6
23480,Collision,40.0,2.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,3.0,,Male,Vehicle,2018,6
23481,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23482,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23483,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,sunset,clear,Montreal,2.0,,Male,Vehicle,2018,6
23484,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,sunset,clear,Montreal,2.0,,Male,Vehicle,2018,6
23485,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Hamilton,2.0,,Male,Trailer,2018,6
23486,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Hamilton,2.0,,Male,Vehicle,2018,6
23487,Collision,40.0,0.0,0.0,0.0,One way,dry,Class 3 auto,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23488,Collision,40.0,0.0,0.0,0.0,One way,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23489,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23490,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23491,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Gatineau,2.0,,Male,Vehicle,2018,6
23492,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Gatineau,2.0,,Male,Trailer,2018,6
23493,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23494,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23495,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 5,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23496,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23497,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 5,day,clear,Barrhaven,2.0,,Male,Vehicle,2018,6
23498,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Barrhaven,2.0,,Male,Vehicle,2018,6
23499,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23500,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Trailer,2018,6
23501,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Montreal,2.0,,Male,Vehicle,2018,6
23502,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Montreal,2.0,,Male,Vehicle,2018,6
23503,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Unkown,Vehicle,2018,6
23504,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23505,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23506,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23507,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,day,clear,Gatineau,2.0,,Female,Vehicle,2018,6
23508,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Gatineau,2.0,,Female,Vehicle,2018,6
23509,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23510,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23511,Trample,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Toronto,1.0,,Male,Truck,2018,6
23512,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Ottawa,2.0,,Male,Vehicle,2018,6
23513,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Ottawa,2.0,,Male,Truck,2018,6
23514,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23515,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23516,Collision,80.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Unkown,Vehicle,2018,6
23517,Collision,80.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23518,Collision,60.0,1.0,0.0,0.0,Two ways with island,dry,Class 6a,lighty night,clear,Toronto,2.0,,Male,Vehicle,2018,6
23519,Collision,60.0,1.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,,Male,Vehicle,2018,6
23520,Collision,30.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23521,Collision,30.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23522,Collision,60.0,1.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Montreal,2.0,,Male,Vehicle,2018,6
23523,Collision,60.0,1.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Montreal,2.0,,Male,Vehicle,2018,6
23524,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 1,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23525,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23526,Trample,40.0,0.0,1.0,0.0,Two ways,dry,Class 3,lighty night,clear,Hamilton,1.0,,Male,Vehicle,2018,6
23527,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23528,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 1,day,clear,Toronto,2.0,,Unkown,Vehicle,2018,6
23529,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 5,day,clear,Toronto,2.0,,Male,Truck,2018,6
23530,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Trailer,2018,6
23531,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23532,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23533,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23534,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23535,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Ottawa,2.0,,Male,Trailer,2018,6
23536,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Ottawa,2.0,,Male,Vehicle,2018,6
23537,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23538,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 6b,day,clear,Toronto,2.0,,Male,Truck,2018,6
23539,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,day,clear,Toronto,2.0,,Unkown,Vehicle,2018,6
23540,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Unkown,Trailer,2018,6
23541,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Gatineau,2.0,,Male,Truck,2018,6
23542,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Gatineau,2.0,,Female,Vehicle,2018,6
23543,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Orléans,2.0,,Male,Vehicle,2018,6
23544,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Orléans,2.0,,Unkown,Vehicle,2018,6
23545,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Trailer,2018,6
23546,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23547,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,3.0,,Male,Vehicle,2018,6
23548,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,3.0,,Male,Vehicle,2018,6
23549,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,3.0,,Male,Vehicle,2018,6
23550,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,3.0,,Male,Vehicle,2018,6
23551,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,3.0,,Unkown,Vehicle,2018,6
23552,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,3.0,,Male,Vehicle,2018,6
23553,Collision,40.0,0.0,0.0,0.0,Parking lot,dry,Class 3,day,clear,Toronto,1.0,,Female,Vehicle,2018,6
23554,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Gatineau,2.0,,Male,Truck,2018,6
23555,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Gatineau,2.0,,Female,Vehicle,2018,6
23556,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Toronto,3.0,,Male,Vehicle,2018,6
23557,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 1,day,clear,Toronto,3.0,,Unkown,Trailer,2018,6
23558,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 6b,day,clear,Toronto,3.0,,Male,Vehicle,2018,6
23559,Trample,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,1.0,,Unkown,Vehicle,2018,6
23560,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,day,clear,Toronto,1.0,,Unkown,Trailer,2018,6
23561,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Truck,2018,6
23562,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Truck,2018,6
23563,Collision,30.0,0.0,0.0,0.0,Parking lot,dry,Class 1,day,clear,Toronto,2.0,,Unkown,Vehicle,2018,6
23564,Collision,30.0,0.0,0.0,0.0,Parking lot,dry,Class 3,day,clear,Toronto,2.0,,Male,Truck,2018,6
23565,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23566,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Unkown,Vehicle,2018,6
23567,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23568,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23569,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23570,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23571,Collision,80.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23572,Collision,80.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23573,Collision,40.0,0.0,0.0,0.0,Parking lot,dry,Class 1,day,clear,Toronto,2.0,,Unkown,Vehicle,2018,6
23574,Collision,40.0,0.0,0.0,0.0,Parking lot,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23575,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 7,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23576,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23577,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,day,clear,Toronto,2.0,,Female,Vehicle,2018,6
23578,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 5,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23579,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23580,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23581,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 1,day,clear,Toronto,3.0,,Unkown,Van,2018,6
23582,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,3.0,,Unkown,Vehicle,2018,6
23583,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 1,day,clear,Toronto,3.0,,Unkown,Vehicle,2018,6
23584,Collision,20.0,0.0,0.0,0.0,Parking lot,dry,Class 4,day,clear,Ottawa,2.0,,Male,Trailer,2018,6
23585,Collision,20.0,0.0,0.0,0.0,Parking lot,dry,Class 7,day,clear,Ottawa,2.0,,Male,Van,2018,6
23586,Collision,50.0,0.0,0.0,0.0,One way,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23587,Collision,50.0,0.0,0.0,0.0,One way,dry,Class 4,day,clear,Toronto,2.0,,Male,Truck,2018,6
23588,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,1.0,,Male,Vehicle,2018,6
23589,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23590,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23591,Collision,30.0,0.0,0.0,0.0,Parking lot,dry,Class 3,day,clear,Quebec City,1.0,,Male,Vehicle,2018,6
23592,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Trailer,2018,6
23593,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Unkown,Trailer,2018,6
23594,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23595,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Unkown,Vehicle,2018,6
23596,Collision,40.0,0.0,0.0,0.0,One way,dry,Uknown driver,day,clear,Orléans,2.0,,Male,Vehicle,2018,6
23597,Collision,40.0,0.0,0.0,0.0,One way,dry,Class 4,day,clear,Orléans,2.0,,Male,Vehicle,2018,6
23598,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 1,day,clear,Toronto,2.0,,Unkown,Vehicle,2018,6
23599,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Truck,2018,6
23600,Collision,30.0,0.0,0.0,0.0,Parking lot,dry,Class 3,day,clear,Gatineau,1.0,,Male,Vehicle,2018,6
23601,Collision,30.0,0.0,0.0,0.0,Public Parks,dry,Class 3 auto,day,clear,Toronto,1.0,,Unkown,Vehicle,2018,6
23602,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23603,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,day,clear,Toronto,2.0,,Male,Truck,2018,6
23604,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23605,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Toronto,2.0,,Male,Vehicle,2018,6
23606,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,3.0,,Male,Vehicle,2018,6
23607,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,3.0,,Male,Truck,2018,6
23608,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,3.0,,Female,Vehicle,2018,6
23609,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Quebec City,3.0,,Unkown,Truck,2018,6
23610,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 6a,day,clear,Quebec City,3.0,,Male,Trailer,2018,6
23611,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Quebec City,3.0,,Male,Trailer,2018,6
